Generated from SteeringPlates.iob -- V1 = -15V V3 = 15V
Final Y pos (mm), Final Z pos (mm)
28.140651906706,5.981712393673
27.94979296534,7.1138539032027
27.91417207722,4.7707903113847
27.9553861035,5.5681691058802
28.131601642711,6.9887885708864
27.838887840697,6.2077460082726
28.002452247894,5.1461611057059
27.876815819853,4.7892467413462
28.210890208974,6.5606301849405
28.034419065947,5.093285614166
27.759747146367,5.3197886863259
28.230587255712,6.4825384006469
27.753769113332,5.2099808142321
27.919097651815,6.1676133235373
27.806579452152,5.8770786293374
27.790718729879,5.3280072066866
27.907907217849,6.3694750593002
27.996509590881,6.3073459146128
27.876866054348,5.1849459935445
28.005744412248,5.3605238150988
