Generated from SteeringPlates.iob -- V1 = -15V V3 = 5V
Final Y pos (mm), Final Z pos (mm)
22.89997856544,6.0672157443122
22.2523259584,6.6873280610665
22.305375962971,5.343907787402
22.448358809676,6.3658176983539
22.991522645826,7.1556375094168
22.100403050972,6.1448017203593
22.40219762053,6.060554648609
22.846745600465,6.8932600859398
22.635919816316,5.3830571568904
22.175865596565,5.9596734383793
22.545902180844,5.07723738467
22.345933324373,6.7738417760554
22.694633946351,7.3245039308252
22.714986013063,5.5254170118377
22.681576923995,5.258571017071
22.77221315421,7.5610850692424
22.219901391982,5.8443064846409
22.604818684557,7.3880675145693
22.06537785207,6.4094129986515
22.300652632074,5.6116978492071
