Generated from SteeringPlates.iob -- V1 = -20V V3 = 10V
Final Y pos (mm), Final Z pos (mm)
25.278895303859,0.95260721386954
25.378152286007,1.1832515453697
24.896772411103,2.6523498080363e-007
25.197498358828,0.10259841469461
25.147520263112,4.6071121394866e-007
25.259364090405,1.8854002093874
25.258488371168,1.0536444794948
24.617924356526,4.6219327750771e-008
24.976260211317,3.075041594532e-007
25.060945782126,2.4893780517634e-007
25.133615760719,0.73611505946126
25.279790682467,1.0041430203243
24.600487652497,4.4165057009061e-008
24.749215889931,3.2756218641754e-008
24.71555842042,1.5898876514636e-007
25.141441405157,0.42914584325361
24.777453815441,2.5758317692826e-007
24.602059838045,3.4194711780356e-008
24.870702679526,4.5564488802527e-008
25.182832712415,0.48112588328541
