Generated from SteeringPlates.iob -- V1 = 5V V3 = -20V
Final Y pos (mm), Final Z pos (mm)
11.880334218481,23.293393294806
10.446827669908,23.235306126106
10.614801066828,23.348059736384
11.126327845943,23.144217302183
10.90701270861,23.893781659314
10.827980402885,23.790939750488
11.674641402551,23.0744016817
10.52942977803,23.34244161639
12.164810898448,23.8787833694
12.060784920485,23.448956533855
12.364960511696,23.584715490959
10.805222798843,23.614019404576
12.371266490737,23.53162807894
10.314456791297,23.272410457798
11.498366067883,23.816082331055
10.886038532339,23.479199180902
11.354315662453,23.738994103389
11.994143326446,23.338462013432
11.507205548764,23.848101337327
10.937299227164,23.463638813178
