Generated from SteeringPlates.iob -- V1 = -10V V3 = -5V
Final Y pos (mm), Final Z pos (mm)
17.481840510169,10.891620819743
17.486518310222,10.731549536789
17.595854422357,12.545339048278
18.124039041057,12.464903833346
16.900149579231,12.480747212993
18.374744611715,11.327996539505
17.99517102337,12.052391863425
16.93770529728,12.184532861936
17.976476367569,12.039722350409
17.961159042561,10.971521019205
17.496246700402,11.228621507977
18.000267727829,11.584120436153
17.691606382884,11.611227068912
18.388769807653,11.519170759067
18.054436501578,11.177484915279
17.751005000944,12.799629985272
17.333131711957,11.130713852076
17.423147497503,11.658082816462
18.111416188797,12.274643497831
17.883005571315,12.600715821626
