Generated from SteeringPlates.iob -- V1 = 10V V3 = -15V
Final Y pos (mm), Final Z pos (mm)
14.476526378267,26.89629818826
13.752859023152,27.369375274285
12.841687498359,27.32173365512
13.622329866498,27.051405006133
12.147236575549,26.999940732535
13.129243820805,26.934086704367
13.948413660198,27.383113486024
12.949363006821,26.928119143503
13.175486958546,26.486912900667
12.458804146466,27.164629421758
13.656870017974,26.583757572128
13.850825294069,26.783998734221
12.946181272091,27.183765903028
13.789308934437,27.05916911755
12.635263622897,26.716301563528
13.765631208218,27.296188142234
12.777141233425,27.0945222796
12.387577394467,27.010580197216
13.426360117453,26.764776586681
13.045159363181,26.856139403732
