Generated from IonStartSweep.iob -- KE = 20eV ConeAngle = 10deg
Final-Y-pos(mm), Final-Z-pos(mm)
16.828690162126,14.155284845048
16.319710971165,13.480926671527
16.709445212587,16.06869467744
13.039426756024,14.562581294311
14.915270174311,12.992375068521
14.941130386355,17.008924236469
12.989362003372,15.034202435594
13.540170644851,16.38601511996
13.275223280003,13.953151297652
16.202658670118,13.384103024173
13.042395196052,14.549008906906
16.583687173998,16.243391556769
16.309393802067,13.471820151156
14.323802217786,13.105421112445
16.409965983152,13.565070553993
16.284987361005,13.450722854542
15.728995365215,16.875614086619
14.845122482315,17.002592550249
13.10783328957,14.314746237578
13.172476422416,14.148864858211
16.646852704663,16.161292550591
13.048128794075,14.523802372414
13.205778332697,15.922009678972
15.713196507258,13.118731411567
16.881239836008,15.712053616562
16.985174054367,15.293656829902
14.653665133608,13.022435582559
16.542674495399,16.292673652242
16.059279267587,16.715585724908
16.039185599691,13.271957820844
13.290252764302,16.070820712173
16.101364796306,16.68852056545
15.488438945416,16.947877193869
13.1741682122,14.145052552592
15.348282801057,16.9769114631
14.514585574376,13.05100141704
12.990315714465,14.941074648012
16.904889453356,15.641842242442
17.00847406936,15.048302701276
14.926075461172,12.991795563498
16.607908570969,16.212843330133
14.078980013807,13.205818297109
13.786181769793,16.608511748334
13.662102275106,13.495751104154
16.232737786995,13.407714057938
13.115646924682,15.707919398087
16.629282323021,16.185006472183
16.202970896403,13.384344393948
16.95531666647,14.546192385119
13.358347917825,16.170644018601
13.890016113597,13.316113277935
16.942155544647,15.509745876511
13.572792154043,16.419429417818
13.286715724307,13.93474587356
15.164950548028,12.998509788046
16.56098804876,13.7289364822
15.275441404543,13.011521089887
15.71211692687,16.881649485825
14.047005678083,13.222137547496
14.70130490371,13.014669659993
13.095119763827,15.647011660862
16.960567531887,15.429673189997
14.529230540378,16.952408695764
15.672921982892,16.895115724996
16.218217229717,13.396218873767
16.809244541695,15.887571086294
14.255902708688,16.87056906929
16.998283846711,14.809452544634
16.732898124076,16.030823402841
16.892392186982,15.679684829447
16.584426756196,13.757527647968
16.92173261529,14.413234326099
16.587382321151,16.238791893171
16.995676589732,14.785632663446
16.352323693793,13.510440394145
13.339942926981,13.854798721264
16.966912161439,14.601336165567
13.110534530818,14.306838142179
16.93374540741,15.542674262061
14.967391295708,17.009927912097
16.092926011784,13.30594706222
15.194171640083,16.998587098575
13.759918424574,13.41226664135
16.877669223852,14.277880669766
16.635900382149,16.176179309016
16.704652967044,16.076215830068
13.536942085389,16.382626722313
14.850127184551,17.003025170936
14.797825004956,16.997941411946
16.677181326148,16.118079605977
15.564545855772,16.928441681103
15.158408951952,17.002086547781
16.666379793317,16.133838094296
17.009352313528,15.022029959947
14.450901099744,16.933021353821
13.021728741205,14.653528947155
13.175712447377,14.141589706693
12.99516579117,15.137243221055
14.944605344905,17.009074735559
16.661224674359,13.858793223066
16.686053852579,16.104832774551
14.343813754155,13.098771538956
16.476820759408,16.366088196585
13.356948655847,16.168744198273
13.90038281306,13.309242709848
16.082510005509,13.299195940189
16.246546439021,16.581203035241
16.913757726814,15.613627144576
14.567267856887,16.960857788188
16.948144659508,15.485012672158
16.883635657804,14.294785104729
13.290461093857,13.928852138813
12.995382441558,15.139940311483
16.990677062342,15.254636012534
17.008608207782,14.955173911431
16.734294295536,16.028503898534
16.771489122445,15.962917583528
16.325287732832,13.485895403474
16.902003892731,15.650743964901
15.982539979102,13.238972934542
16.889343659735,15.688659471802
13.168658358056,15.842461407643
13.037493803605,15.428359703697
13.037493803605,15.428359703697
16.550850855876,13.716899925248
13.651942058643,13.505001630033
17.009320163599,14.976810727174
14.346310770733,13.097953809121
16.988062805273,14.726223352945
15.4225736463,16.962641159161
16.543699937326,16.291479757032
13.076977699666,14.411940314875
13.046394997299,14.531319310265
15.709237158758,16.882662635945
14.542394059915,16.955410241838
13.000812894092,14.80233828113
14.724996959817,13.011197894372
13.295258158528,13.921336799061
13.349994207761,16.159224563917
13.224440937152,14.041643480753
14.472294918291,16.93857949679
14.089922911048,13.200420604393
14.327024669828,13.104339022615
13.20799294471,15.926443491995
13.01459251554,15.303019378101
14.423531447765,16.925621385586
13.834571853957,16.645154337823
15.835058918724,13.166735772227
13.029179421611,14.612886567856
13.00300165072,14.782749209542
15.4010218936,16.967038754174
13.062882744462,14.463891212416
13.141401097602,14.223183439355
15.775293637122,16.857931667006
15.047359692103,12.990770460258
15.183795068661,13.000337218777
16.987192797142,15.27989653305
13.392499240089,13.784519232858
13.578290779817,13.575069164064
14.614550064673,16.970410422415
13.374181931481,13.808240380539
16.841250039839,14.184521768734
16.679575901536,16.114531122304
13.017867230484,14.676379780463
16.050071577848,13.278674413269
13.04357190904,14.543736076872
13.929717439522,13.290326933158
15.059328869927,12.991276966709
15.709957243647,16.882409717349
16.241339754509,13.414602038021
16.990113146367,15.258848982897
14.316627558694,16.892156482347
16.520695219874,13.682137615391
16.968979768356,15.388053897762
16.228422811766,13.404282270593
13.868420108433,16.66922794667
14.626688157723,16.972700521231
16.483228827711,13.640848657852
12.992898081819,15.106015193118
16.997388046013,15.199003002889
16.803228167155,15.900282036311
13.154411125591,15.809022059047
16.966612665202,14.599821331196
13.625087075809,16.470196758611
16.493075504316,16.348489799054
13.58823588385,13.565211703756
13.014006989124,14.700799084929
16.994871647751,15.221277169004
16.700471808589,16.082741798328
13.632021939429,16.476620663827
16.887496419116,15.694055892864
16.500488363625,13.659624141947
16.365595015481,13.522706419728
13.36965732596,13.814209604564
13.182466288122,14.126727023969
16.992957641367,14.762993786757
15.835754601102,13.167037428685
12.990688787993,14.932965083988
16.06092070931,16.714558708364
13.429438970571,13.738474016157
