Generated from IonStartSweep.iob -- KE = 25eV ConeAngle = 10deg
Final-Y-pos(mm), Final-Z-pos(mm)
13.552941526727,13.297564687226
16.41226380681,13.268937300245
16.85304767708,13.752620225926
15.193446551218,17.215534492073
12.811552310586,14.599061479381
15.376049790594,17.191815808783
13.605257751731,13.253080991176
14.615331952096,12.809367795078
12.976078936485,15.921222745239
17.061830124024,15.826609242293
13.062695323204,13.896888053794
14.923598031886,17.224355105059
13.510368317133,13.336935947917
12.811023619762,15.397988171393
17.08719382158,15.760409111991
12.83155332967,15.495787041535
16.738366904747,13.596608291492
14.861515941334,12.77955191339
17.182984545267,15.421352231969
12.806605967172,15.372249221498
15.15372013515,17.219120289437
17.100136564065,15.724464330522
13.123224227458,13.787566707524
13.173433587357,13.710810455161
12.786353918171,14.779314305461
17.18964777461,15.384695841358
17.190795505899,14.622057255638
13.418311638625,16.573049402001
16.87832180726,13.792797698773
15.456403049719,17.176327617645
13.990557956651,13.016952357098
13.990177638486,16.982866559095
14.51577145057,17.170485006411
15.184481739454,17.216390428895
14.399187815304,12.859300490328
13.590904906197,16.73510547024
13.144257174428,13.754227429725
13.998551920884,13.013164700951
12.804823370893,15.36126279813
15.197287536078,17.215160757616
16.513467271938,16.638686766166
12.891407983266,15.704486445427
13.664917293333,16.793318050707
17.188921425438,14.611085315819
16.963538372364,13.952867757186
14.907318104354,12.776517696738
12.817531663676,15.432083592823
13.310797118342,13.538181835842
17.158877903953,15.528516813921
15.442979264275,17.179203696362
14.774828540727,12.78753293697
14.62419395338,17.192131882677
16.813260011557,16.305752856783
13.272961237918,13.581164511669
13.601912172562,13.255806338051
16.412927926548,13.269496373216
15.161841382476,12.781563056149
13.144718260076,16.246485259002
16.66671165189,13.515956239751
13.843956995551,16.909118303975
12.861826508221,15.611523286632
14.764602079222,12.78864003712
14.380658818021,17.135242493987
17.14899944764,15.56707893269
15.961731505417,17.004572530549
16.487816141237,16.663218588881
16.060153586273,16.957456218027
16.090860706312,13.057813937123
13.162818155715,13.726249810081
13.582268263273,16.72784102309
12.780451534435,15.158767095384
12.988764521283,14.050210680461
14.863227007598,17.22057678893
16.533443298866,13.380777770979
17.095792350212,15.73672957055
15.609452468926,12.862304788679
15.769277874488,17.084400699001
16.08899436385,16.943118091117
16.699780444025,16.44829481998
17.223938725716,15.066488143937
13.877547224894,13.073008115124
13.547709927908,13.302225226169
12.843321312358,15.543797115615
12.805569694966,15.365912015571
13.261234776325,16.404885175243
17.149110236587,15.56666134141
13.007130598067,14.010341796534
17.187440955403,14.602651844744
17.188994390346,14.611507132509
13.852787881106,16.913918010551
15.612270767924,12.863138319544
13.976886708479,16.976487996638
16.23976875586,13.141769010938
17.132258118477,14.374262356962
16.70326693883,16.444368448748
15.428698983745,17.182174945748
12.785374183151,14.788697865875
15.51409801589,17.163038001934
12.921275769915,14.212556038514
16.583271759557,16.56980522612
13.412148912074,16.566854422022
17.223776200234,15.069917747377
14.95274489883,12.774353126502
15.600574510404,12.859708723204
16.471303728912,13.321259309189
12.958222737652,15.879644515627
13.281446895978,13.571249431938
15.703656709784,17.107737974224
14.778238526214,17.212828124983
12.872080721297,14.354915599065
16.147218540559,13.086972725276
13.840283714756,16.907094075471
16.974274786675,13.974783276436
15.697594695318,12.890229701754
17.116354055397,15.67606071752
15.686696307615,12.88661292638
16.227601019869,16.865974471119
12.827694363656,15.479059650819
14.652085177461,17.196584852032
12.78955144832,14.750338453541
13.665947202887,13.205917128331
12.983059254748,14.062928969838
14.389091363082,12.86224677667
13.085640008776,13.852835053621
